User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
james,2021-10-21T16:59:16Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::046411772487:policy/policy_for_worker_role""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""role_worker_k8s""}]",f73b3b01-a827-257d-a33a-5833d3b8a58d,025ef82a-3eb1-2262-8b55-38159f6a98a2,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:16Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0adf086113c1325b1""}]",2380e208-1b7c-2e22-9031-2c2d78303252,97f8a2f5-e02e-2d59-a3d2-57a06013cec1,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:16Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::046411772487:policy/policy_for_master_role""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""role_master_k8s""}]",bb95d3d2-83cd-223a-bada-9ed2038e15a3,adba7ed7-5c1e-2261-8c38-62a8a3bf153b,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:16Z,iam.amazonaws.com,CreateInstanceProfile,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""profile_for_master""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::046411772487:instance-profile/profile_for_master""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPAQVTOSDR3TCJE6IPZH""}]",23f2f3f2-ea15-227a-8c09-bf772daeaa3c,b2371f97-5be9-29e3-a63a-fd692f266b05,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:16Z,iam.amazonaws.com,CreateInstanceProfile,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::046411772487:instance-profile/profile_for_worker""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPAQVTOSDR3W4DJMFFR4""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""profile_for_worker""}]",d3113edf-cd57-2923-85df-17f32e231cb3,faaddd7e-16d7-2c26-88bb-2b276191c7cd,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:15Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0adf086113c1325b1""}]",13d391c2-75bc-2339-b8a3-181357227cac,5218f2d5-2586-2197-bca2-9f05deae527e,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:13Z,iam.amazonaws.com,CreateRole,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""role_worker_k8s""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::046411772487:role/role_worker_k8s""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROAQVTOSDR3SASIKYH4C""}]",202b9b22-2132-21bc-b3a1-db29f9733ce3,1903bcba-0160-2f8c-931b-a60f109a3fcb,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:13Z,iam.amazonaws.com,CreatePolicy,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""policy_for_master_role""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""ANPAQVTOSDR3UPNYYMPGW""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::046411772487:policy/policy_for_master_role""}]",77f22399-b1a0-2d71-922f-2f0f33cab31d,1a35fdfc-79b5-2900-9e50-a20c2a0da176,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:13Z,iam.amazonaws.com,CreateRole,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""role_master_k8s""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROAQVTOSDR3U75O766Z3""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::046411772487:role/role_master_k8s""}]",2802d737-8eab-23da-be00-320b323d8a88,399652d3-a761-2abb-9a10-26225bacd5b2,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:13Z,ec2.amazonaws.com,CreateSecurityGroup,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0adf086113c1325b1""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""kube-mutual-sec-group-for-matt""}]",ebdc71d3-15df-23b0-8d1b-328388c2981e,a0123a1b-920c-282c-82b5-3f9373df182a,FALSE,AwsApiCall,46411772487,Management
james,2021-10-21T16:59:13Z,iam.amazonaws.com,CreatePolicy,us-east-1,5.28.21.203,APN/1.0 HashiCorp/1.0 Terraform/1.0.9 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""ANPAQVTOSDR3X64T6RCMR""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::046411772487:policy/policy_for_worker_role""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""policy_for_worker_role""}]",8311233b-0b23-2e2e-b39f-8a1071583f51,f2e86e2c-db20-2f6d-b7ba-566feeba22b1,FALSE,AwsApiCall,46411772487,Management
i-0ba451fb5e9951341,2021-10-21T16:58:04Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,3.95.209.88,aws-sdk-go/1.35.23 (go1.15.8; linux; amd64) amazon-ssm-agent/,,[],9dfbea5c-bafe-2b3b-a31c-d0a1715e8737,29963e2c-28d3-23df-82a9-26fb7bbfcb65,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-21T16:58:00Z,elasticloadbalancing.amazonaws.com,RegisterTargets,us-east-1,5.55.103.245,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0ba451fb5e9951341""},{""resourceType"":""AWS::ElasticLoadBalancingV2::TargetGroup"",""resourceName"":""arn:aws:elasticloadbalancing:us-east-1:046411772487:targetgroup/30001-target/6dc5232289703cd4""}]",b39adc39-87ce-2e79-a337-282e3f02a0d3,02195c60-1c22-2f20-81a3-c32227eb9a6e,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-21T16:57:59Z,elasticloadbalancing.amazonaws.com,CreateTargetGroup,us-east-1,5.55.103.245,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0607596108049359d""},{""resourceType"":""AWS::ElasticLoadBalancingV2::TargetGroup"",""resourceName"":""arn:aws:elasticloadbalancing:us-east-1:046411772487:targetgroup/30001-target/6dc5232289703cd4""},{""resourceType"":""AWS::ElasticLoadBalancingV2::TargetGroup"",""resourceName"":""30001-target""}]",011c213d-b8c9-2508-aba7-223e98c17e03,fa1bdd9d-8898-2fe0-aaba-6790f06ac16a,FALSE,AwsApiCall,46411772487,Management
sumod,2021-10-21T16:56:26Z,ec2.amazonaws.com,CreateTags,us-east-1,48.183.128.240,console.ec2.amazonaws.com,,"[{""resourceType"":null,""resourceName"":""i-0d6e8b48509084f08""}]",cbd098b7-53ee-223b-bcea-2a11e22a97a1,62cba2cc-f2bf-23a0-972e-a35992e17e9d,FALSE,AwsApiCall,46411772487,Management
,2021-10-21T16:55:55Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,f3576f51-e021-2d8d-891c-32e0fc0aa8ad,FALSE,AwsServiceEvent,46411772487,Management
sumod,2021-10-21T16:55:52Z,ec2.amazonaws.com,RunInstances,us-east-1,48.183.128.240,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f52d178f""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-02e136e904f3da870""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-099f544881b5f8db4""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d6e8b48509084f08""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""myfirstSSHkeypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-06be9d62395b094b6""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""launch-wizard-91""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-ed49bccc""}]",9fb12c73-b98f-22b3-a7ea-3cdb3531b3a2,2b805bfa-fd39-270c-8883-19e6df27b22e,FALSE,AwsApiCall,46411772487,Management
sumod,2021-10-21T16:55:50Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,us-east-1,48.183.128.240,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-06be9d62395b094b6""}]",aea31afe-7359-283b-bc2a-33708aacaf8c,0f502617-0e6d-20ba-a9d6-8a91d6d9c72c,FALSE,AwsApiCall,46411772487,Management
sumod,2021-10-21T16:55:50Z,ec2.amazonaws.com,CreateSecurityGroup,us-east-1,48.183.128.240,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f52d178f""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-06be9d62395b094b6""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""launch-wizard-91""}]",25fe179c-0bc3-29eb-9919-50a2f982f28a,ffb1e37b-52c2-25fa-9891-a2ec36c972d8,FALSE,AwsApiCall,46411772487,Management
i-0ba451fb5e9951341,2021-10-21T16:53:04Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,3.95.209.88,aws-sdk-go/1.35.23 (go1.15.8; linux; amd64) amazon-ssm-agent/,,[],ccd27a8d-01a1-2517-ae30-ad122b9a1d1d,f03d11a7-1d83-22e2-b1d9-060627bd93fd,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-21T16:51:07Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,5.55.103.245,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d8d640a8ddfd46e9""}]",dd22a8ee-b811-203d-8189-85b21b18831e,f0d1ce8c-f29a-280f-a218-8e6e570ce13d,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:49:17Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",a0c92553-bd31-2539-8f2e-308c03a3593c,fbf7138a-7fee-2a7e-8d20-72a219718a82,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:49:06Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",31023b89-ac83-2c09-b183-33ea22de80cc,0f5fec06-8e38-2878-aed3-52b62d28f8da,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:48:54Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",5009f3f7-a18e-2220-9238-2830a7112f23,ad29dda0-cb62-29f3-a2a2-0bf8261737de,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:48:43Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",ebc2a5d3-7f25-2ae8-90c2-285d97587fd7,9323cac5-7030-23d5-8365-c19658512a6c,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:48:32Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",9981f30d-f28a-2882-bdaf-3beb18efdc89,a29e2a50-c110-2931-bc1b-c1809809a280,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:48:21Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",820dbfda-d3f2-25f9-b3b0-72170a878e28,5b76f055-22cc-2a22-9c30-558993bd8fed,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:48:10Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",3998fba2-f393-2b95-ba93-2bdb5fbfce75,b76ece5d-df0f-2ef7-805c-787d1eec903a,FALSE,AwsApiCall,46411772487,Management
i-0ba451fb5e9951341,2021-10-21T16:48:04Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,3.95.209.88,aws-sdk-go/1.35.23 (go1.15.8; linux; amd64) amazon-ssm-agent/,,[],c5033320-293c-2a2e-b88e-f8f29d032d8a,76f77862-edc2-298d-beeb-a7cd93c0ae28,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:47:59Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",2811f399-95f7-212a-99ef-9339290b97a3,8afc3f5e-d191-2978-b971-e717b56137a9,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:47:48Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",71913cf8-aea2-2d22-b8ab-823b8d9af078,159c73fa-5316-2bc8-997d-825c676767e3,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:47:37Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",9f9138c0-50ce-23d2-9ae1-8ba0aaa8508b,32d2ca70-22a6-2773-9691-57b996cde92a,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:47:25Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",1eb19a8f-3233-2a11-9a17-f852e7137125,cda7b62d-7c31-213d-927d-288bd3da218b,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:47:14Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",8da2d532-a0a1-2f1c-9c17-2b3dfaf87002,a251f93c-9db7-2717-b311-738ff72d2fa7,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:47:03Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",53308acd-d95e-2f23-a725-0f3baed3f8c9,21c7162c-9af9-2d32-9efa-5b0f21d5e361,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:54Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",a3f3ee83-18b7-2c32-9c9c-f02cec9e8a21,79dbcb57-17d2-20ee-8f5f-eb11773a0dc6,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:49Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",b3f9fb27-5e7f-2771-af8f-311f31e75333,e6d57e86-2612-2d2d-ac27-5892c357b7cd,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:46Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",53d89b80-1d5d-27ea-b5bf-523bd7071032,8c01ebe2-2ad9-2f2f-9298-a3d2acc319ea,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:43Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",23ec203b-d35e-232a-8239-1c82d2af3bf8,0d28921d-adc3-2fb0-8b20-ae621bca61ee,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:42Z,ec2.amazonaws.com,TerminateInstances,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02c2a880f3fc4bc21""}]",18aeba7f-2e0b-2f88-8329-2973733280d0,0c25e522-5b2f-2ea7-a7ac-65eb68b5dbe6,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:42Z,ec2.amazonaws.com,TerminateInstances,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-08e2cdfb2c4644a0c""}]",fce992ab-272e-2bab-92a3-e59e9293721e,681cbea7-3c7e-2227-8bf0-29f9339172a2,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:42Z,ec2.amazonaws.com,TerminateInstances,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-019c4022345fa7609""}]",cd2222f7-bc2e-210c-ad10-32228dd31bd9,b5e7df8c-7d8e-2b53-89e6-dc2af269a632,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:42Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0bb336f8c9ddb206d""}]",1727a2d2-b532-2c73-afdc-9d212330f2e1,c78866cf-2a12-2ab9-a3fa-9bc92c1d659f,FALSE,AwsApiCall,46411772487,Management
oliver,2021-10-21T16:46:41Z,ec2.amazonaws.com,ModifyInstanceAttribute,us-east-1,5.43.44.48,APN/1.0 HashiCorp/1.0 Terraform/0.14.6 (+https://www.terraform.io) terraform-provider-aws/3.63.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.41.2 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02c2a880f3fc4bc21""}]",3f73222f-db79-2ad7-b282-51accf5decd5,35d9db96-3fc7-2985-9103-07dc6207eae0,FALSE,AwsApiCall,46411772487,Management
